content,rating,predict_rating
" 好原生态的作品：制作粗糙却充满质朴醇厚的真情。残酷的现实世界真是让好人活不起：努力奋斗地生活却不幸遭黑心人的暗算；互述真心的爱情却败给了阶级贫富的差距；……观影过程中偶被逗乐甚至起鸡皮疙瘩，但更多的感触却是无奈的心酸。……“挣钱”是一个反复被提及而我不太会但还是得面对的字眼。……
        ",2,2
" 轻松 逗趣
        ",2,2
" 联想到扬过和小龙女的故事。
        ",2,1
" 在我看来这是最好的一版，后面所有的版本无不以之为参，李翰祥导演，胡金铨副导，天作之合，灵气逼人，典型的才华超越年代。
        ",2,2
" 每一帧都是情色。【每一帧】。看过之后会有很长一段时间无法面对芦笋。
        ",2,2
" 剧本节奏都有很多问题。但价值在于片子之外记录了一个时代背后的那些小人物。恐怕是洪金宝最本色的一次出演。开场长镜头很有想法。对香港电影和武师班子的一次缅怀。对混乱片场制度的一次反思。
        ",2,2
" 故事情节简单到一句话可以说完，但两小时的电影意外地并不觉得沉闷。戏骨们到位的表演，低沉好听的发音，精彩的博弈对辩，看得非常爽快。字字都像教科书般规范滴水不漏。看完也对那段英国历史有了相应的了解。
        ",2,2
" 虽然是老片，还是黑白的，但是跟原著来讲还是有一些出入的，比如安妮的日记本是在密室之前得到的而不是之后，主要自己也是看完原著之后才来看电影的！
        ",2,2
" 9.8
                
                
",2,0
" 「Boy, be careful. You play with fire.」「I think you should fuck yourself. → Oh, my dear boy, don't you see? We are fucking each other.」「There's no safe-deposit box. There never was. I lied. I had to protect myself from you boy.」「You have no idea what I can do.」
        ",2,0
" 儿时看过的大片，情怀依旧。
                
                
",2,2
" 为质朴的marie感到心痛，一生都在受苦。
        ",2,1
" 另外一个玩鸦片町的坏蛋如果也死翘翘就更好了！
        ",2,0
" show, don't tell.
        ",2,0
" love hurts, so let's just have fun
        ",2,2
" 居然有那么像费雯丽的女演员。不过像归像，眼睛里缺乏光芒啊，缺乏费雯丽的让人目不转睛的光芒
        ",2,2
" “你还有容貌，眼睛……”
        ",2,2
" 科恩兄弟的又一次玩性大发，好一锅全明星乱炖，故事越到后面越飞，情节线多到不要不要的，笑点一个比一个奇怪，但是依然好好玩，偶尔拉着一群大牌调戏观众也是挺有意思的~科恩万岁！
        ",2,2
" 有意思的冒险
        ",2,2
" 三星半，比近年来在内地银幕上流行的大多数青春片精彩很多，剧情和气氛都很好，但是离经典就是差了一点。关于初恋的感觉和与父亲的关系的描述都令我有所触动，《万物生长》的故事设定很像这部电影。
        ",2,1
" 樱花雨下情难诉，战国棋上子无悔
        ",2,2
" 小人物的悲剧在于命运总是对他们设置某种轮回，而且他们自己跳不出来。这些艺人总是给人一种汗淋淋油腻腻的感觉，所表演的所谓的艺术也像是媚俗、猎奇的杂技，艺术本身不吸引人，艺术家的命运更吸引人，如果他们自认为是艺术家的话。第一部费里尼的片子打卡。
        ",2,2
" 这一版不是黑色电影，而是一个令人心碎的爱情电影
        ",2,2
" 86年的电影能拍成这样真的好牛逼
        ",2,2
" 不错的
        ",2,2
" 依旧是我觉得芭比系列里最好看的一部  反派都用心往出彩的地方做  对比现在真是太敷衍了
        ",2,2
" 银幕下的看客和故事中人，沿着敏珠的指引一起走完这段旅行。最后正如敏珠所说：“我们的心空如沙漠，但是到这次旅行结束的时候，富饶的森林会在我们心中长成。”
        ",2,2
" 现在来看还是很不错的～～和〈功夫梦〉一样的套路，成龙演的苦大仇深，动作酷炫，这个就平凡，细腻很多。只是当时对功夫要求不高，动作僵硬，粗糙。感情和动作两方面很平均～～
        ",2,1
" 气场全开！！！
        ",2,2
" 致敬！
        ",2,2
" 如何进行低成本快速制作的教科书 不过在漏洞百出之余竟有一种raw的美感
        ",2,1
" #小学鸡的看片回忆# 据说是大陆第一部（唯一？）院线发行获得盈利的纪录片。因为当年都要求集体观看啊。但是内容已经忘得8899了
        ",2,0
" 桥本忍好爱拿井伊家说事儿。其实我是冲樱田门事件来的，幕末风云雪地杀机血洒城门多么有画面感，没想到还有杜撰的弑父桥段⋯⋯
        ",2,1
" 只在此山中，云深不知出。
        ",2,0
" 歌舞升平，每个角色都有非常鲜明的特色，玩票，猎奇，纯追求面子，既追求面子又追求里子的失败案例详见一步之遥。
        ",2,1
" 尚格云顿的经典电影，非常精彩刺激！
        ",2,2
" 还挺虐的，后面有点拖
        ",2,1
" 穿越战争的迷雾去发现美国的罪恶和伪善！
        ",2,2
" I'm a loser.
我小时候想成为的自己做到了吗？
8岁的自己在做什么？10岁？18岁？心理学家？
成功自信？让人感觉像春日里的阳光？就像坐在角落也掩饰不了光芒？聪明？让父母骄傲？漂亮可爱？作家？有一群聪明自信漂亮的朋友。
yes,I'm a loser now.But  I become a winner now.I will fighting.
        ",2,2
" so deep....
        ",2,2
" 很爱这部电影，很多感悟。
        ",2,2
" 电影遇到电视产生困境，电视遇到电脑产生困境，电脑遇到智能手机产生困境。但它们至今都仍未消亡。
        ",2,2
" 原来以前标记过，有些电影经历过再看才会更有感觉。悲悯是戏谑荒诞的源泉。
        ",2,2
" 故事挺好的
        ",2,2
" 奇幻史诗目的还是达到了，这次真是被动作特效征服了，算是对弱剧情的补偿吧。
        ",2,0
" 。
        ",2,0
" 细节之处让人动容
        ",2,2
" 不错
        ",2,2
" 看起来像小男孩。
        ",2,1
" 通过一系列的误会将几个人的命运联系在一起，人性的展开如同抽丝剥茧般顺畅，非常好的西班牙电影！
        ",2,2
" 与原作一致的风格，出众的画风，即使放进原版也毫不违和，厉害。
        ",2,2
" 大叔說要有對歷史的反思，以及這裡我所在意的瑣屑，一起來做點什麼吧
        ",2,2
" 盖博迟暮，风流公猫到慈父眼神；梦露迷茫，性感尤物到蛇精游离。各人有各人的风格，各人有各人的宿命。这是我见梦露的第一部电影，一团香肉涡旋于视线狼心之间，无需演技就能倾倒众相，梦露是唯一的，无人能及！盖博是唯一的，性感引力！套马环节震撼无比，盖博痛失爱妻的愤怒化作于此，扼腕叹息！
        ",2,2
" 人可怕
        ",2,1
" 看的浑身鸡皮疙瘩，却不知道该把责任的根源推向何方
        ",2,2
" 好棒啊，好看死了
                
                
",2,2
" 合作的重要性，因为历史往往会成一个的功绩，再伟大的人也需要合作，所以尊重他人努力学会尊重

        ",2,2
" 解剖尸体
        ",2,0
" 买彩票和喝酒这俩事 我爹的高中同学几乎都有 他们中有不少卖了房借了钱贷款给下一辈买房 作为唯一能留下来的东西
        ",2,1
" 罗马陷落
                
                
",2,1
" 好看！！！看到了不一样的老爷！MH为丑爷的配音是无出其右了！
        ",2,2
" 超精典的恐怖片，一定要顶一下！
        ",2,2
" 喜欢
        ",2,2
" 工人老大哥时代的结束
                
                
",2,1
" 工人老大哥时代的结束
                
                
",2,1
" 工人老大哥时代的结束
                
                
",2,1
" 唐龙
        ",2,2
" 没办法，对此类片子没有抵抗能力
        ",2,0
" 整容强大 挺可乐的 郑伊健短头减龄啊
        ",2,1
" 简直太爱配乐啊！
                
                
",2,2
" ww美如画...支持WW与老爷CP
        ",2,1
" 黑人家庭价值观电影 看过很多类型片了
        ",2,1
" 虽然没有听懂小怪物在说什么 但是也太可爱了吧 真有想象力 尤其是老奶奶那个情节他在喃喃自语的时候 真是太好笑了
        ",2,2
" cameron真美 这部电影看几遍都不腻
        ",2,2
" 资本对人的异化？老大哥的意识形态管制？美和爱重新唤醒人性？觉得很遗憾的是 改开以后的年轻人对苏联和东欧的历史会越来越生疏
        ",2,2
" family
        ",2,0
" 失去了精巧的剧本结构，东拼西凑，为了凑梗而拼剧情，完全多余的斯嘉丽那条线。失去了原本的思想性，横下心全民娱乐及向老时代致敬。整体质量全线下降，但好莱坞黄金时代的余晖即使这样看来依旧充满魅力，剧情意外地流畅，观影体验尚属上乘。不过政治部分的讽刺实在有点过了，不知道老白会不会来玩命。
        ",2,1
" 所谓万家成国，家国不分，人们常以小家见大国，导演把诸多政治寓意投射在这样一个家庭里，譬如对霸权主义，种族主义的分解，嵌入这个家庭的各个阶层，从而一步步激化内在矛盾，然后再由反抗者去推翻，变革；摄影粗糙，剪辑却异常犀利，使得表现形式极具冲击力，但隐喻过于坦露的话，总感觉少了点味道。
        ",2,1
" 是不同的生活方式在共同的空间里碰撞。我对梦露的表演状态很好奇，她是真的喝醉酒了吗一直飘飘欲仙的感觉。虽然很散漫，叙事有点凌乱且不知所云，但是这片子还是有有趣的地方的。
        ",2,1
" 成长总要出去看看，人生要活得洒脱不羁。冲呆萌加一颗星。生活中属于自己的，拼了命也要夺回来。
        ",2,2
" 舔屏
        ",2,1
" 我们都是成年人，即使分手了也可以冷静地帮你打包东西，反正都到这个年纪了，谁没分过几次手呢；但是讨厌坐飞机的我，不敢开车的我，还是甘愿飞三千英里再开车过来求你嫁给我。你不同意，没关系，我不难过，因为我是成年人。打破第四堵墙的拍摄方式让一个虚构的故事变成现实。
        ",2,2
" 又是一部弗洛伊德影响下的科学怪人片，非常出色的导演，印象很深的是用空的镜框伪造的镜子中的主观摄影。Hyde演员造型很出彩。颇有德国表现主义的风格。
        ",2,2
" 很好！！！
        ",2,2
" poor   Tommy
        ",2,0
" 西方有善口技者。
        ",2,1
" 哈哈哈物种不同，如何相爱。
        ",2,2
" 荒诞而又充满童趣
        ",2,2
" it always starts with ""I've got a girl""  great storytelling. this is the reason why i love old movies.
        ",2,2
" 太温柔了啊
        ",2,2
" 这个女王和整个故事都太甜蜜了。旅店偶遇那里简直萌坏了。
        ",2,2
" 寓意浅显然而画风屌爆，名画要被玩残了。大反派是马格利特礼帽男吧。名画脸的悲恸说不出得好笑…
        ",2,1
" 富康家族学得是这个啊。从人到物都是破烂但还一如既往地稳定过日子，一切挑战都能被吸收进新常态。。。
        ",2,1
" 重看。早期的岩井真耐看，青春平淡无奇而不无聊，值得回味的生活细节，孤僻少女的暗恋情愫，结尾的借伞真美好看哭了
        ",2,2
" 萌！哭！了！！！！ 绵羊！三个猫！那个变形的玩意儿是用木块拼贴的呢还是只是画得很立体？总之跟粉笔平面线条对比鲜明。
        ",2,2
" 处女作就这样很厉害
        ",2,2
" 选个这么矮的演员来演Littlewood真的大丈夫？
        ",2,1
" .
        ",2,1
" 90s fun teen movie, young angelina jolie
        ",2,2
" 小时候看过的电影，那时候觉得超级好看啊！那时的电影也不像现在的港片那么烂俗……
        ",2,2
" 有的寓意看不太明白，真悬疑片。
        ",2,2
" 电影很好看，爱情很美好。
相爱就够了，即使这世界一片凌乱。
男主的妈妈长得好美呀。
        ",2,2
" 体育，冲浪。大量海浪的特写镜头
                
                
",2,2
" 不用cg也能出特效，还影响了一代人
        ",2,0
" 谭咏麟年轻的都看不出来是他
        ",2,1
" 老动画了。老风格现在看来完全不会限制其理念、情感的表达。
        ",2,2
" 童年就是猫和老鼠，米老鼠和唐老鸭，维尼和跳跳虎，还有哆啦A梦 。
        ",2,2
" 童年就是猫和老鼠，米老鼠和唐老鸭，维尼和跳跳虎，还有哆啦A梦 。
        ",2,2
" 明明应该叫卢瑟对超人真爱纪实好嘛！另外终于确定一件事，看美漫的应该抛弃逻辑……作者说啥是啥吧
        ",2,1
" 童年就是猫和老鼠，米老鼠和唐老鸭，维尼和跳跳虎，还有哆啦A梦 。
        ",2,2
" 童年就是猫和老鼠，米老鼠和唐老鸭，维尼和跳跳虎，还有哆啦A梦 。
        ",2,2
" 童年就是猫和老鼠，米老鼠和唐老鸭，维尼和跳跳虎，还有哆啦A梦 。
        ",2,2
" 大型音樂紀錄片。
        ",2,0
" 做一头清新脱俗的小公牛。
        ",2,1
" 不错的恐怖片，尽管前期剧情铺垫太多，节奏缓慢，快进快进，最后一段尺度也有限，中途冒出个大牛头伸着舌头流着黏糊糊的哈喇子怪恶心的，吉旺希牌避孕套，哈哈~
        ",2,1
" 有趣
        ",2,2
" 看的让人欲罢不能
                
                
",2,2
" 在1885年当个可口可乐公司的销售员可不简单你必须会耍枪 玩牌和泡妞 但你奄奄一息时 只需来一口——可乐柠檬水
        ",2,1
" 情节曲折，引人入胜！好看！梅姨演得不错吧！
        ",2,2
" 真正的共产党员！
        ",2,2
" 棒
        ",2,2
" 即便是现代的纽约巴黎，1985年的影像现在看来也同那些化石一样古老。玄幻的音乐、光影还是很赞的。
        ",2,2
" 这才是缘分天注定
        ",2,2
" omg。演员选的绝了。
        ",2,2
" 夏天里的燥热啊...这一家人每一个都自带戏份 

第四次重复看 把打的四星变成了五星 比心
        ",2,2
" 德国只有音乐？哲学家们哭了。。。
        ",2,2
" 竟然加了个生猛的女警察，加一分。其他剧情实在是泛善可陈，黑人一路都在找瑞格，李奥一路都在唠叨。
        ",2,0
" 每个男孩子的心中或多或少都会有些纳粹情节: 这样的想法是政治不正确的、我们必须高举人性的大旗、体无完肤地批判纳粹, 和纳粹思想从根本上划清界线! 怎么可以说小男主帅? 甘道夫老爷爷纳粹分子也绝对不能称赞! 绝对不能!
                
                
",2,0
" 又是小学学校组织的
        ",2,1
" 两星给电影 两星给小龙女！
        ",2,0
" 小罗伯特唐尼还是很有演技的
        ",2,2
" 起码还是会被恶搞欢乐，虽然俗套

        ",2,1
" 很不错的看电影
        ",2,2
" 不说价值观的评判，这个作品只是提供给我们一个很好的文本，让我们知道一些问题从何而来，更好地理解现实。
        ",2,2
" 罗伯斯庇尔：“丹东的审判陷入两难。如果我们输了，革命就失败了；如果我们赢了，革命也失败了。但我不该这么说。”
        ",2,2
" 科恩兄弟又来揭疮疤啦！克鲁尼原型到底是友好证人罗伯特泰勒？还是曾力挺特朗勃的柯克道格拉斯？抑或宾虚中真的跪舔过耶稣的查尔斯海斯顿？不过反正最大的死共党分子就是你金凯利啦哇哈哈哈！
        ",2,2
" 一部摇滚乐的科教片，拍的很好
        ",2,2
" 从高级指挥官和低级军官小贺中尉两条线展开，叙述了日俄战争中最惨烈的旅顺攻防战。可以全片看下来日本人对战争的反思和流露出的反战情绪还是值得赞同的。全片的攻坚场面表现略显平实，对战斗的具体的进行过程缺乏足够详细的描述，不是非常适合军迷观看。
        ",2,1
" hsihsia
        ",2,0
" 我记得那时候叫我家的贝多芬！童年！
        ",2,2
" 还在大学还是高中时看的 电影，第一次觉得史泰龙太帅了， 又 有安全感又温情善良~
        ",2,2
" 欧容脑洞集锦。。。妖里妖气却莫名觉得欧容一定是个纯情的人。。。
        ",2,2
" happy ending，情节有点跳但还算能接受，小阿姨养大三个小孩子不容易啊，还好小孩都懂得感恩，还有，还是老头子人脉广厉害。
        ",2,2
" 每年多一点这样的电影，世界一定会更美好
        ",2,2
" 静静的来，悄悄的去，优雅得一塌糊涂，人和马都是。
                
                
",2,2
" 影片由四个短片组成，完美字句、笨菲菲、茶壶太太的派对以及折翼鸟，首尾的主角仍是贝尔和主人，先是互不原谅，后是鸟儿的自由之争，而菲菲与卢米埃尔互相吃醋，经历险境后爱慕更深，茶壶太太的派对也终于在混乱中成为了现实。
        ",2,2
" 大牌云集，很搞笑
        ",2,2
" 政治，艺术，立场，层次～是留下，还是逃离，如何抉择才能问心无愧
        ",2,2
" 成龙的妆太丑了
打湘西三霸时动作设计太好看
        ",2,2
" 还不错的啊，但是没解释神奇女侠后面那么强的力量（超人级别的）怎么来的。整部片子里神奇女侠的力量也是忽高忽低，一会儿跟飞行员不相上下，一会儿手刃阿瑞斯。
        ",2,0
" 特别理解这种情感…
        ",2,2
" 好喜欢的片子！好喜欢小彬彬，那时候好可爱！最后姐弟两失踪吓死宝宝了！好看
        ",2,2
" 有些画面实在好美
        ",2,2
" 当时看的井井有味
        ",2,1
" 黎莉莉真是太好看了，那个“他们我都爱”的豪言壮志也好可爱。喜剧和后面劫狱的气氛都很到位，最后结局的升华也不突兀。女同和裸泳的部分真是尺度惊人，虽然资料馆修复得好差。
        ",2,2
" 确实有宗教意味：首先是匠人带来玻璃琴，留下一朵花（种子），然后才有少年捏着花的悟道、求道情节。玻璃琴的乐声犹如神恩降临。总体显白了些。
        ",2,2
" Classic！
        ",2,2
" 我们无法真真想象战争的影响
                
                
",2,0
" 很多细小的感动，虽然是老片，但真的是很好看
        ",2,2
" “我真希望你能让我陪你去。”“我不能，你爱艾纳，而我得让他走。”“你不要再担心我了，格尔达。”“已经是坏习惯了，我改变得太慢。”结局把这部“自私的人想做女人”的戏推上了四星。莉莉，真的浑身都是女人味。
        ",2,2
" 以色列总理拉宾一样，从激进派转变成和平派之后被激进派刺杀，只有亲身经历过战争的人，才知道和平的可贵
        ",2,2
" 基本上当音乐会看的
        ",2,2
" 优秀科普短片，让我们了解到人类认知的极限..
        ",2,2
" 青年和老年时代穿插有些混乱，但基调很美，飞机上，四目相对很心动。。。
        ",2,2
" 治愈
        ",2,2
" 好搞笑啊
        ",2,2
" 生命的挣扎和对抗，和我们一样，他们也在永鲜血捍卫着应该属于他们的东西。
        ",2,2
" 很喜欢玩扇子那段。
        ",2,2
" 1.黑色  2.认真  3.黑色
        ",2,2
" 米拉乔沃维奇难得一见的黑色悬疑、香艳暴力、高智商心理解构影片。第四堵墙频现，让人很不爽，但剧情令人上瘾。
        ",2,1
" 想象力挺丰富，蛮有趣的
        ",2,2
" 蛮欢喜的，那时候的编剧就已经那么牛掰了。
        ",2,2
" 武夫无能为力的爱情。他能凭借蛮力在运动场上横冲直撞，却无法赢得寡妇的倾心。
        ",2,1
" 印象最深的一部丁丁，以前看的漫画，今天重温了一遍动画版，依然那么好看。
        ",2,2
" 还好
        ",2,1
" 小时候让我脑洞大开的，且不害怕的外星人电影！
        ",2,1
" 或许是一场大雨，或许是布鲁克的援军赶来，但是拿破仑赢了滑铁卢又能怎样？
        ",2,2
" 原来跳跳虎可以用尾巴弹跳的！
        ",2,1
" 三姐妹一台戏，结构类似《饮食男女》《细雪》，但陈英雄更喜欢形式化，悠扬缓慢影像散文，河内中产阶级家庭的情感纠葛，温润潮湿优美色彩。大姐与摄影师丈夫性事不和谐，二姐无意发现丈夫艳遇卡片，三妹与哥哥暖味，以及后来男人爱恋，追忆“母亲的谭”的神秘男人。其实偶尔静下心看，犹如品茶
        ",2,2
" “不如我们从头来过......”，戏外的人生是不能从头来过的，怀念张国荣。
        ",2,2
" 借画喻世，不简单
        ",2,2
" Well,Loco found her cute ranger. Pola found this Freddie on the lam. They're going underground right after the ceremony. 只有Shatze，三个人中最聪明的那个，明明要嫁给一个百万富翁，却心情复杂。
        ",2,1
" 演员玛利亚的衣服突然变成了囚服，上面写着1997。有知香港人对于“九七”是恐惧和担忧还是盼望。
        ",2,2
" 罗伯特德尼罗还是很帅的~~
        ",2,1
" 讽刺天才被聪明误，白痴反倒成天才。
        ",2,0
" 指涉含义多重，可写长文
        ",2,0
" 还好算是一个系列电影，不然真是有点枯燥乏味。
                
                
",2,1
" 片子还行，就是歌舞实在是太多了。
        ",2,1
" 年轻的爱情，辗转又回归。男孩短暂的迷恋上了别人的妻子，然后回到女孩的身边。过程和结局，哪一个更重要？
        ",2,1
" 美国的联合国明文规定不得干涉他国内政。。。这确实是美国为其他国家定下的联合国规定
        ",2,2
" 松本俊夫的独立电影，还是透露着一种日式病态的审美和对死亡的终极探讨~其实悬疑这样的故事外壳也只是借用一下形式而已，交错的剧情也只是在混淆观众~
        ",2,1
" 幽默的大岛渚，冷美人兰普林，Peter好英俊~猩猩和女人的爱情~本以为结尾会说猩猩是雌性的，不过没有~
        ",2,1
" 值得思考的一个电影
        ",2,2
" 可能是历史上第一个移动镜头，火车里的人看着火车站台上的人
        ",2,2
" 「I've spent much of my life outrunning the past and now it fioods all over me.」「The monster never receives any of my jibes. He's noble. Noble and misunderstood.」「Freedom is a drug, you know, much like any other. Too much can be a very bad thing.」「Alone bad. Friend good!」
        ",2,1
" 爱上帝，我也爱人
        ",2,2
" Warm
        ",2,2
" 声音真美
        ",2,2
" 太精彩了！用“赏金猎手西部片”的类型标签完全概括不了它。有佩金帕的标志性慢动作暴力美学，更有难得一见的诗意。并且最重要的是，瞧瞧里面的几个女性角色！多有意思啊，在奸污戏里扭转局面，在压轴戏里放大招… 惊呆！（不说还以为是在讲富勒
        ",2,2
" 当时文人的左倾思潮，光膀赤拳建设家乡总是那么动人
        ",2,2
" 凯奇在这部的表演是他在所有影片中最好的一次，超过鸟人。在看导演是舒马赫就懂了。这个电影使我深思，反思，片中男主角的不对叩问。性和暴力好像在一时间会偷偷过界。想想岛国的爱情动作片，一种控制感无不贯穿，也许这就是暴力的萌芽。evil eats you. 是否在不经意间自己的好多事和想法是错的呢
        ",2,2
" 消防员誓死不变的团队精神，you go，we go
        ",2,2
" 電影版的最後一部 風格已經脫離時代劇風了，走了007諜報路線， 車子裝秘密武器 血腥 獵奇 追車(乳母車) 最後雪原百人斬 全都是70'S特有產物 最後還是要讚一下村井邦彥的配樂 funk風格!!   cult十足  
        ",2,1
" 想象力爆棚的一锅乱炖
        ",2,2
" 小三不能没有孩子。搞上之前很莫名其妙，搞上之后情节顺畅些了。丈夫向妻子坦白时楼上的钢琴声、最后丈夫和女儿同框是很精心的设计。狭小二层楼里每个镜头的摆放和推拉都很形式化。人物比较脸谱化。女主难看。林常树也有不少横移，但情节就简单太多了，并且被改成了霸道总裁。李政宰和金振奎有点像。
        ",2,1
" cult神作~不敢再看第二遍~此生无憾。。。
        ",2,2
" 感动

        ",2,2
" 吴倩莲蒙起周润发的眼睛带着他飞的场景最是经典。
        ",2,2
" VCD的日子
        ",2,1
" I steal!
        ",2,2
" 补标，正大剧场
        ",2,1
" 这种尴尬的场景别的影视作品也出现过。不同的是最后那种“予伊去”的态度。
        ",2,1
" 剧情或许不是那么戏剧性，但是电影的整体节奏很喜欢
        ",2,2
" 昨天想看韩剧匹诺曹看不了。然后今天Jose和Derick就让我陪他们看这部disney的动画片有没有很神奇。小时候应该看过但是细节都已忘记。是关于爱与成长的美丽童话。Always let your conscience be your guide~
        ",2,2
" 前半段剧情过于老土，还接上一集的梗，后半段开始有意思了。同时做外公和老爸，还是同时出生，大女儿外迁的伤感，但心的寄托转移到新生女儿上，剧情安排的恨温馨，适合这种家庭喜剧的结局。不错
        ",2,1
" 封面啊cp站错了
        ",2,1
" #HKIFF40# 4K修复版，修复质量很好。澎湖少年上高雄，与罗大佑《鹿港小镇》里的台北不是我的家异曲同工。类似幼时从小巷后门溜进电影院与高雄看电影被骗细节的呼应巧妙，钮承泽那时好年轻！
        ",2,2
" 那些飘散在时光里的情感，在言语、诗句、旅馆、草原、天空、微风之中留下了它们的痕迹，最终被发现or not，它们存在过，就像最终没有传递到她手中的信，在消逝在风中之前，也曾落在那座城堡前的草地上。结局太美了。
        ",2,2
" 打的太棒了，酣畅淋漓拳拳到肉，作为动作片是及格的，超多的惊险动作戏份！
        ",2,1
" 高智商不如手气好……
        ",2,0
" 与《霸王别姬》合称1993绝代双基
        ",2,2
" CC Picks: Female Anarchy. Second Aki. 冷峻沉默。语言少的可以当默片看。同样是蓝红黄，这次以蓝色冷色调为主。match factory (and the washing machine) is fascinating! 新闻里播着64。。。卧槽那妆容堪比阿拉斯加航空姐。前面铺垫的真好
        ",2,2
" CC Picks: Female Anarchy. lulu~ one of the first screen portrayals of a lesbian. Lars第几幕第几幕原来这么早就有
        ",2,1
" 一场关于写作的隐喻。比预期的低了一点点……因为如果按原作来的话，大概只能改成泡面番了，而那颠狂气控制的扭曲感画面，导演只能是汤浅政明了（见samurai champloo某话）。另，北非毒品爵士……这样的关键词，难道渡边（Cowboy Bebop剧场）有致敬？
        ",2,0
" 频频的发肉紧，黑色又古怪。每一个角色（譬如母亲），每一个暧昧细节（师生）都会引发太多联想，却完全没有《变态家族》的粉红与夸张。大量城市景观的空镜头，让我想到了《恐怖分子》的圆球瓦斯罐。对考试成绩的重视，与日本人英文学习的场景，制造了奇怪的笑果。
        ",2,2
" 超级赞的起源故事，台词写的好棒
        ",2,2
" 开头基调就很欢快
                
                
",2,1
" 温柔版的vicent van gogh 不过剧情方面嘛 有点草率吧 我还没有看够啊 就往自己胸口开枪了啊！那个在向日葵花丛中作画的远景让人泪流满面TAT
        ",2,2
" 拍得很美的一部电影 薰衣草花田 山间的蒸汽火车 阴冷的伦敦和法国南部乡村 每一帧都美如画 人物装束也很有时代特点 Charlotte甚至有点像年轻版的Carol 剧情上有的地方交待得不太清楚 不过总体还是很不错 Cate演技担当 眼睛蓝得像湖水 —信望爱你会选哪个？—希望。
        ",2,2
" 帕尔玛的作品确实很容易让人觉得情感表现over the top，狗血一桶一桶地洒，但不可否认尽就film making而言他确实是一位天生型的天才，那种摄影机在他指挥下挥洒自如的得心应手感使得一个故事并不新奇的反战片充满了一种精神分析式梦魇的疯狂感，也算是拍一个类型的电影就留下自己的烙印。
        ",2,2
" 舒缓与紧凑，一天以内把如此庞杂的日常生活写入即将走进婚姻围墙的单纯少女心，吵架那场戏的调度，还需要再撸几遍…
        ",2,2
" 无字幕版… 有几个词怎么也听不清楚，恼啊
        ",2,0
" simple mais profond
        ",2,0
" 尊师重道
        ",2,2
" 隔着屏幕有木头和雨水的香味。
        ",2,2
" 追逐、枪战、肉搏、爆炸等警匪元素应有竟有，从上个世纪来说这确实算得上是一部比较上乘的警匪动作片！我发现尚格云顿特别爱演一饰二角的电影，复制自己、穿越过去找自己、孪生兄弟等，算这部已经是我看过的第四部这种电影了~在我喜欢的海外动作演员中，尚格云顿几乎可以算得上是演技最佳的啦！
        ",2,2
" 第三遍是在北电看的胶片，技巧没有《鲸鱼马戏团》那么丰富，但其哲学关怀还是很喜欢。尤其是听到那句：“蛀木虫没有声音了”，那种安静中蕴藏巨大能量的预言几乎要把我看哭了
        ",2,2
" 一个人学武并不在于他的天份，而在于他是否有一个退隐江湖的传奇师父。
        ",2,1
" .
        ",2,1
" 可以看看的！
        ",2,1
" 腋下吸血鬼
        ",2,0
" B+
        ",2,2
" 叶童演技果然了得。哥哥的演技过渡期么？不过哥哥总是那么帅。
        ",2,1
" 我俩男神呢！评什么分啊多俗气！
        ",2,2
" 文字悬疑片？看进去就会极其喜爱了
                
                
",2,2
" 危险的复仇
        ",2,2
" 挺好看了！就是有点虎头蛇尾
        ",2,1
" director's cut
        ",2,0
" 看到富翁对摔跤手说，""看俄罗斯花大资源培养一个运动员，我们美国就没这个机制，我爱国，我自己来！""的时候，还以为他说真的。
        ",2,0
" 配乐太棒了。。。帕索里尼的片子都好好玩
        ",2,2
" 666666666666666
        ",2,0
" 桑德勒太适合演这种话少靠眼神的片子。我不懂的是，她一开始不是退出了吗？为什么回来？
        ",2,0
" 淡淡的叙述，没有波澜壮阔，连自杀都拍的轻巧，但在此之下的积淀却是相当厚重；成长便是在循序渐进的过程中中伴着若干一蹴而就的瞬间。就是不太喜欢旁白。
        ",2,1
" 牛奶雪茄小黄书 求知欲强又不讨厌的小男孩还蛮可爱的
        ",2,1
" 有三组很长的持续镜头，看完整部电影觉得很超现实，会做奇怪的梦
        ",2,2
" 因为爱情。
        ",2,2
" 据我最近背人名看来，这片阵容挺强大😂。故事挺接近我印象中的故事，最后的飞碟着实雷了一下我😂。泽口靖子好美(✪▽✪)
        ",2,2
" 刚出影院的感觉就是看到什么车都觉得会变身。
        ",2,1
" 算是比较优秀的冷门电影，轻松搞笑喜剧，寓意倒蛮深入的，无论7个愿望还是700个愿望还是不能满意的，人心本来就是靠贪婪和更好作为动力，结果重要，过程更重要，人无完人，就算连上帝也有缺点，不是魔鬼提供的愿望不够全面，而是人心实在太难满足---女魔鬼太美艳了，女主角也不错，
        ",2,2
" 很嗨
                
                
",2,2
" 还不错
        ",2,2
" 咔咔咔咔咔咔，童年呀童年！！！
        ",2,2
" 干嘛非得一块儿过桥？虽然还挺有创意...天了噜，还好没烂尾。
        ",2,1
" 温馨，简单，美仑美换
        ",2,2
" 有趣，民间入电影，坛娃一张白扑扑苍脸，声音处理很加分。以形遁形当选无敌变变变，梁家仁太可爱。各种古典特技教科书
        ",2,1
" 格调比第一部更嚣张，群魔乱舞那段歌舞效果还不错
        ",2,1
